NIT Proveedor;Proveedor; Fecha del día de tráfico;Hora Pico;Tráfico Datos  Internacional (GB);Tráfico Datos   NAPs - Colombia (GB);Tráfico Datos  Acuerdos de tránsito o peering directo (GB);Tráfico Datos  Local (GB);Tráfico Datos  Total (GB)
900009238;UNE;11/05/2021;21:29;162340,00;87895,00;327288,00;920975,00;26614858,00
900009238;UNE;12/05/2021;21:29;246020,00;84128,00;321912,00;930020,00;28698578,00
900009238;UNE;13/05/2021;21:59;241403,00;86873,00;299409,00;897962,00;26662448,00
900009238;UNE;14/05/2021;21:29;178811,00;81463,00;362270,00;874943,00;27168442,00
900009238;UNE;15/05/2021;21:59;166967,00;83225,00;351746,00;907367,00;26833056,00
900009238;UNE;16/05/2021;21:59;166719,00;83160,00;349333,00;895664,00;26888492,00
900009238;UNE;17/05/2021;21:00;189208,00;89915,00;418744,00;1012758,00;28554884,00
900009238;UNE;18/05/2021;21:29;188011,00;81748,00;364685,00;840641,00;27150292,00
900009238;UNE;19/05/2021;21:59;184855,00;87698,00;371519,00;942133,00;27972100,00
900009238;UNE;20/05/2021;21:29;197754,00;85810,00;385212,00;893859,00;28505154,00
900009238;UNE;21/05/2021;21:59;180430,00;77883,00;369777,00;896074,00;27814354,00
900009238;UNE;22/05/2021;21:59;156331,00;76546,00;368268,00;910442,00;27363694,00
900009238;UNE;23/05/2021;20:59;161444,00;79135,00;391883,00;939510,00;27907082,00
900009238;UNE;24/05/2021;20:29;197341,00;81927,00;383140,00;859241,00;28138612,00
900009238;UNE;25/05/2021;21:59;183574,00;75211,00;362016,00;876931,00;27779880,00
900009238;UNE;26/05/2021;21:29;190918,00;63804,00;398833,00;881865,00;28407328,00
900009238;UNE;27/05/2021;21:29;191327,00;67721,00;387384,00;925411,00;28302064,00
900009238;UNE;28/05/2021;21:59;186203,00;64255,00;373426,00;945454,00;29398396,00
900009238;UNE;29/05/2021;21:29;168695,00;62682,00;380802,00;917989,00;27712110,00
900009238;UNE;30/05/2021;21:29;168727,00;60656,00;400268,00;931678,00;27467196,00
900009238;UNE;31/05/2021;21:29;187999,00;62211,00;376063,00;891021,00;27041192,00
900009238;UNE;01/06/2021;21:29;190247,00;59992,00;390883,00;894951,00;27227388,00
900009238;UNE;02/06/2021;21:29;180551,00;61369,00;398172,00;877402,00;27357532,00
900009238;UNE;03/06/2021;20:59;193823,00;64188,00;373032,00;834560,00;27161378,00
900009238;UNE;04/06/2021;21:59;177695,00;59711,00;384052,00;824689,00;27106512,00
900009238;UNE;05/06/2021;22:29;163250,00;68687,00;370083,00;778246,00;25887192,00
900009238;UNE;06/06/2021;21:29;162366,00;68476,00;395156,00;816069,00;25920128,00
900009238;UNE;07/06/2021;20:59;187752,00;65084,00;409694,00;929351,00;27920628,00
900009238;UNE;08/06/2021;20:59;338977,00;84277,00;297198,00;805896,00;26620206,00
900009238;UNE;09/06/2021;21:29;189488,00;71488,00;366472,00;853174,00;27526524,00
900009238;UNE;10/06/2021;21:29;186785,00;64428,00;362059,00;824166,00;26167080,00
900009238;UNE;11/06/2021;21:29;265329,00;64988,00;269868,00;849378,00;26033604,00
900009238;UNE;12/06/2021;22:29;147717,00;61380,00;325927,00;813686,00;25506924,00
900009238;UNE;13/06/2021;22:29;158561,00;59259,00;330008,00;832163,00;25380460,00
900009238;UNE;14/06/2021;20:59;216707,00;78867,00;362327,00;932942,00;27575496,00
900009238;UNE;15/06/2021;21:29;173459,00;65744,00;369774,00;833623,00;26148700,00
900009238;UNE;16/06/2021;21:59;182736,00;77000,00;342572,00;846157,00;26209220,00
900009238;UNE;17/06/2021;21:59;187810,00;73250,00;330446,00;896300,00;27014644,00
900009238;UNE;18/06/2021;21:59;190114,00;73440,00;331566,00;874351,00;26875024,00
900009238;UNE;19/06/2021;22:29;157813,00;70239,00;299427,00;888885,00;26283056,00
900009238;UNE;20/06/2021;21:29;171195,00;69378,00;326321,00;924127,00;26443824,00
900009238;UNE;21/06/2021;21:59;189463,00;69263,00;351465,00;905126,00;26456546,00
900009238;UNE;22/06/2021;21:59;177233,00;74404,00;356072,00;891439,00;27966204,00
900009238;UNE;23/06/2021;21:59;191001,00;71300,00;372964,00;920248,00;27117388,00
900009238;UNE;24/06/2021;21:29;186637,00;74542,00;352176,00;904139,00;27349808,00
900009238;UNE;25/06/2021;21:29;180310,00;74691,00;346310,00;919946,00;27103592,00
900009238;UNE;26/06/2021;22:29;159631,00;69139,00;322634,00;914377,00;26830880,00
900009238;UNE;27/06/2021;21:29;168848,00;72860,00;358064,00;942564,00;27294368,00
900009238;UNE;28/06/2021;21:29;188663,00;84245,00;385503,00;927129,00;27507696,00
900009238;UNE;29/06/2021;21:29;195955,00;78894,00;359885,00;926104,00;27370656,00
900009238;UNE;30/06/2021;21:29;223288,00;65286,00;349456,00;887652,00;26789084,00
900009238;UNE;01/07/2021;21:59;213665,00;66625,00;319561,00;868754,00;26553748,00
900009238;UNE;02/07/2021;21:59;186419,00;65326,00;346250,00;844610,00;26731236,00
900009238;UNE;03/07/2021;21:30;177812,00;76970,00;323397,00;789994,00;25538910,00
900009238;UNE;04/07/2021;21:59;165351,00;62555,00;329250,00;889179,00;26516978,00
900009238;UNE;05/07/2021;21:29;196712,00;70235,00;356383,00;934536,00;27792280,00
900009238;UNE;06/07/2021;22:59;172597,00;68570,00;336442,00;864341,00;26726420,00
900009238;UNE;07/07/2021;21:29;187963,00;95137,00;359176,00;878551,00;27331632,00
900009238;UNE;08/07/2021;21:29;185501,00;82335,00;363462,00;877890,00;27024578,00
900009238;UNE;09/07/2021;21:59;189048,00;73612,00;354625,00;900203,00;26717692,00
900009238;UNE;10/07/2021;21:29;161340,00;66317,00;340605,00;810391,00;25841006,00
900009238;UNE;11/07/2021;21:29;181197,00;72345,00;360765,00;919877,00;27154146,00
900009238;UNE;12/07/2021;21:29;184727,00;72965,00;379359,00;855411,00;25540960,00
900009238;UNE;13/07/2021;21:29;187483,00;81697,00;367382,00;871278,00;27230372,00
900420122;VIRGIN;30/03/2020;19:30;0,00;0,00;2176,00;0,00;21141,00
900420122;VIRGIN;31/03/2020;19:00;0,00;0,00;2280,00;0,00;21544,00
900420122;VIRGIN;01/04/2020;20:00;0,00;0,00;2361,00;0,00;21462,00
900420122;VIRGIN;02/04/2020;20:20;0,00;0,00;2253,00;0,00;21513,00
900420122;VIRGIN;03/04/2020;20:00;0,00;0,00;2681,00;0,00;22254,00
900420122;VIRGIN;04/04/2020;20:00;0,00;0,00;3123,00;0,00;21617,00
900420122;VIRGIN;05/04/2020;19:00;0,00;0,00;3038,00;0,00;20490,00
900420122;VIRGIN;06/04/2020;20:00;0,00;0,00;2508,00;0,00;19965,00
900420122;VIRGIN;07/04/2020;20:00;0,00;0,00;2091,00;0,00;20482,00
900420122;VIRGIN;08/04/2020;19:54;0,00;0,00;1788,00;0,00;20689,00
900420122;VIRGIN;09/04/2020;20:50;0,00;0,00;2104,00;0,00;20048,00
900420122;VIRGIN;10/04/2020;19:27;0,00;0,00;2133,00;0,00;19325,00
900420122;VIRGIN;11/04/2020;19:59;0,00;0,00;2329,00;0,00;19648,00
900420122;VIRGIN;12/04/2020;18:28;0,00;0,00;2469,00;0,00;19497,00
900420122;VIRGIN;13/04/2020;20:55;0,00;0,00;2294,00;0,00;19397,00
900420122;VIRGIN;14/04/2020;19:44;0,00;0,00;1738,00;0,00;20175,00
900420122;VIRGIN;15/04/2020;20:09;0,00;0,00;1850,00;0,00;20061,00
900420122;VIRGIN;16/04/2020;19:39;0,00;0,00;2168,00;0,00;20413,00
900420122;VIRGIN;17/04/2020;20:33;0,00;0,00;1961,00;0,00;20907,00
900420122;VIRGIN;18/04/2020;20:19;0,00;0,00;1878,00;0,00;21319,00
900420122;VIRGIN;19/04/2020;19:45;0,00;0,00;1967,00;0,00;19759,00
900420122;VIRGIN;20/04/2020;20:27;0,00;0,00;1467,00;0,00;20087,00
900420122;VIRGIN;21/04/2020;19:30;0,00;0,00;1599,00;0,00;20468,00
900420122;VIRGIN;22/04/2020;19:00;0,00;0,00;1509,00;0,00;20906,00
900420122;VIRGIN;23/04/2020;19:20;0,00;0,00;1633,00;0,00;20915,00
900420122;VIRGIN;24/04/2020;19:40;0,00;0,00;2316,00;0,00;21705,00
900420122;VIRGIN;25/04/2020;20:10;0,00;0,00;1809,00;0,00;21618,00
900420122;VIRGIN;26/04/2020;19:40;0,00;0,00;1529,00;0,00;20253,00
900420122;VIRGIN;27/04/2020;20:00;0,00;0,00;1518,00;0,00;20382,00
900420122;VIRGIN;28/04/2020;19:00;0,00;0,00;1662,00;0,00;20781,00
900420122;VIRGIN;29/04/2020;19:20;0,00;0,00;1546,00;0,00;21671,00
900420122;VIRGIN;30/04/2020;19:30;0,00;0,00;1553,00;0,00;21990,00
900420122;VIRGIN;01/05/2020;19:40;0,00;0,00;1585,00;0,00;21591,00
900420122;VIRGIN;02/05/2020;19:20;0,00;0,00;1656,00;0,00;21614,00
900420122;VIRGIN;03/05/2020;20:00;0,00;0,00;1576,00;0,00;20611,00
900420122;VIRGIN;04/05/2020;19:20;0,00;0,00;1579,00;0,00;21175,00
900420122;VIRGIN;05/05/2020;19:40;0,00;0,00;1464,00;0,00;20950,00
900420122;VIRGIN;06/05/2020;19:40;0,00;0,00;1465,00;0,00;21389,00
900420122;VIRGIN;07/05/2020;20:30;0,00;0,00;1437,00;0,00;21652,00
900420122;VIRGIN;08/05/2020;19:20;0,00;0,00;1560,00;0,00;22308,00
900420122;VIRGIN;09/05/2020;20:02;0,00;0,00;1630,00;0,00;22195,00
900420122;VIRGIN;10/05/2020;19:30;0,00;0,00;1763,00;0,00;23224,00
900420122;VIRGIN;11/05/2020;19:20;0,00;0,00;1628,00;0,00;20803,00
900420122;VIRGIN;12/05/2020;20:00;0,00;0,00;1373,00;0,00;21313,00
900420122;VIRGIN;13/05/2020;19:35;0,00;0,00;1574,00;0,00;21812,00
900420122;VIRGIN;14/05/2020;19:20;0,00;0,00;1477,00;0,00;21264,00
900420122;VIRGIN;15/05/2020;19:10;0,00;0,00;1353,00;0,00;22682,00
900420122;VIRGIN;16/05/2020;20:10;0,00;0,00;1510,00;0,00;22217,00
900420122;VIRGIN;17/05/2020;19:20;0,00;0,00;1421,00;0,00;21165,00
900420122;VIRGIN;18/05/2020;19:30;0,00;0,00;1478,00;0,00;21491,00
900420122;VIRGIN;19/05/2020;20:00;0,00;0,00;1487,00;0,00;22251,00
900420122;VIRGIN;20/05/2020;19:20;0,00;0,00;1618,00;0,00;22932,00
900420122;VIRGIN;21/05/2020;19:10;0,00;0,00;1532,00;0,00;23483,00
900420122;VIRGIN;22/05/2020;19:20;0,00;0,00;1774,00;0,00;24451,00
900420122;VIRGIN;23/05/2020;19:00;0,00;0,00;1639,00;0,00;23664,00
900420122;VIRGIN;24/05/2020;20:10;0,00;0,00;1644,00;0,00;22740,00
900420122;VIRGIN;25/05/2020;19:00;0,00;0,00;1491,00;0,00;21683,00
900420122;VIRGIN;26/05/2020;20:00;0,00;0,00;1386,00;0,00;23366,00
900420122;VIRGIN;27/05/2020;19:40;0,00;0,00;1630,00;0,00;23345,00
900420122;VIRGIN;28/05/2020;19:50;0,00;0,00;1493,00;0,00;23669,00
900420122;VIRGIN;29/05/2020;20:00;0,00;0,00;1699,00;0,00;24235,00
900420122;VIRGIN;30/05/2020;19:00;0,00;0,00;1789,00;0,00;24206,00
900420122;VIRGIN;31/05/2020;19:40;0,00;0,00;1839,00;0,00;22404,00
900420122;VIRGIN;01/06/2020;20:00;0,00;0,00;1621,00;0,00;22794,00
900420122;VIRGIN;02/06/2020;20:10;0,00;0,00;1525,00;0,00;23445,00
900420122;VIRGIN;03/06/2020;19:50;0,00;0,00;1670,00;0,00;24422,00
900420122;VIRGIN;04/06/2020;20:00;0,00;0,00;1658,00;0,00;24345,00
900420122;VIRGIN;05/06/2020;19:40;0,00;0,00;1781,00;0,00;25324,00
900420122;VIRGIN;06/06/2020;19:20;0,00;0,00;1824,00;0,00;24766,00
900420122;VIRGIN;07/06/2020;20:00;0,00;0,00;1657,00;0,00;23233,00
900420122;VIRGIN;08/06/2020;19:20;0,00;0,00;1754,00;0,00;23909,00
900420122;VIRGIN;09/06/2020;20:00;0,00;0,00;1628,00;0,00;24258,00
900420122;VIRGIN;10/06/2020;19:10;0,00;0,00;1744,00;0,00;24789,00
900420122;VIRGIN;11/06/2020;19:20;0,00;0,00;1682,00;0,00;24731,00
900420122;VIRGIN;12/06/2020;19:20;0,00;0,00;1724,00;0,00;25048,00
900420122;VIRGIN;13/06/2020;19:30;0,00;0,00;1893,00;0,00;24478,00
900420122;VIRGIN;14/06/2020;20:00;0,00;0,00;1647,00;0,00;23331,00
900420122;VIRGIN;15/06/2020;20:05;0,00;0,00;1745,00;0,00;21957,00
900420122;VIRGIN;16/06/2020;19:30;0,00;0,00;1405,00;0,00;23414,00
900420122;VIRGIN;17/06/2020;13:00;0,00;0,00;1804,00;0,00;24174,00
900420122;VIRGIN;18/06/2020;13:10;0,00;0,00;1686,00;0,00;24482,00
900420122;VIRGIN;19/06/2020;13:00;0,00;0,00;2140,00;0,00;25579,00
900420122;VIRGIN;20/06/2020;19:10;0,00;0,00;1598,00;0,00;24324,00
900420122;VIRGIN;21/06/2020;19:00;0,00;0,00;1547,00;0,00;23566,00
900420122;VIRGIN;22/06/2020;19:20;0,00;0,00;1569,00;0,00;21092,00
900420122;VIRGIN;23/06/2020;12:40;0,00;0,00;1508,00;0,00;22718,00
900420122;VIRGIN;24/06/2020;19:20;0,00;0,00;1660,00;0,00;23180,00
900420122;VIRGIN;25/06/2020;13:05;0,00;0,00;1599,00;0,00;24167,00
900420122;VIRGIN;26/06/2020;12:40;0,00;0,00;1608,00;0,00;23196,00
900420122;VIRGIN;27/06/2020;19:05;0,00;0,00;1696,00;0,00;23351,00
900420122;VIRGIN;28/06/2020;19:00;0,00;0,00;1405,00;0,00;21918,00
900420122;VIRGIN;29/06/2020;19:50;0,00;0,00;1661,00;0,00;20812,00
900420122;VIRGIN;30/06/2020;12:40;0,00;0,00;1537,00;0,00;22426,00
900420122;VIRGIN;01/07/2020;13:05;0,00;0,00;1597,00;0,00;22540,00
900420122;VIRGIN;02/07/2020;13:20;0,00;0,00;1722,00;0,00;22798,00
900420122;VIRGIN;03/07/2020;12:40;0,00;0,00;1634,00;0,00;23041,00
900420122;VIRGIN;04/07/2020;19:00;0,00;0,00;1657,00;0,00;22857,00
900420122;VIRGIN;05/07/2020;19:10;0,00;0,00;1395,00;0,00;20938,00
900420122;VIRGIN;06/07/2020;12:50;0,00;0,00;1761,00;0,00;22432,00
900420122;VIRGIN;07/07/2020;12:40;0,00;0,00;1393,00;0,00;22292,00
900420122;VIRGIN;08/07/2020;13:10;0,00;0,00;1678,00;0,00;22401,00
900420122;VIRGIN;09/07/2020;12:30;0,00;0,00;1618,00;0,00;22821,00
900420122;VIRGIN;10/07/2020;17:40;0,00;0,00;1883,00;0,00;23715,00
900420122;VIRGIN;11/07/2020;20:00;0,00;0,00;1639,00;0,00;23124,00
900420122;VIRGIN;12/07/2020;19:40;0,00;0,00;1462,00;0,00;20901,00
900420122;VIRGIN;13/07/2020;13:00;0,00;0,00;1714,00;0,00;21811,00
900420122;VIRGIN;14/07/2020;12:50;0,00;0,00;1614,00;0,00;21566,00
900420122;VIRGIN;15/07/2020;13:00;0,00;0,00;1779,00;0,00;22368,00
900420122;VIRGIN;16/07/2020;13:05;0,00;0,00;1525,00;0,00;23134,00
900420122;VIRGIN;17/07/2020;19:20;0,00;0,00;1652,00;0,00;22436,00
900420122;VIRGIN;18/07/2020;19:00;0,00;0,00;2207,00;0,00;22164,00
900420122;VIRGIN;19/07/2020;19:20;0,00;0,00;1469,00;0,00;20752,00
900420122;VIRGIN;20/07/2020;19:10;0,00;0,00;1515,00;0,00;23654,00
900420122;VIRGIN;21/07/2020;13:20;0,00;0,00;1506,00;0,00;23220,00
900420122;VIRGIN;22/07/2020;15:00;0,00;0,00;1579,00;0,00;25486,00
900420122;VIRGIN;23/07/2020;19:10;0,00;0,00;1492,00;0,00;25753,00
900420122;VIRGIN;24/07/2020;19:00;0,00;0,00;1571,00;0,00;22043,00
900420122;VIRGIN;25/07/2020;19:40;0,00;0,00;1584,00;0,00;21519,00
900420122;VIRGIN;26/07/2020;19:10;0,00;0,00;1427,00;0,00;19393,00
900420122;VIRGIN;27/07/2020;12:40;0,00;0,00;1367,00;0,00;20747,00
900420122;VIRGIN;28/07/2020;12:45;0,00;0,00;1452,00;0,00;21347,00
900420122;VIRGIN;29/07/2020;12:30;0,00;0,00;1468,00;0,00;21791,00
900420122;VIRGIN;30/07/2020;13:30;0,00;0,00;1505,00;0,00;23582,00
900420122;VIRGIN;31/07/2020;13:40;0,00;0,00;1560,00;0,00;22350,00
900420122;VIRGIN;01/08/2020;19:00;0,00;0,00;1523,00;0,00;21555,00
900420122;VIRGIN;02/08/2020;19:10;0,00;0,00;1427,00;0,00;19895,00
900420122;VIRGIN;03/08/2020;12:40;0,00;0,00;1319,00;0,00;21271,00
900420122;VIRGIN;04/08/2020;13:00;0,00;0,00;1499,00;0,00;22125,00
900420122;VIRGIN;05/08/2020;13:20;0,00;0,00;1406,00;0,00;22236,00
900420122;VIRGIN;06/08/2020;12:40;0,00;0,00;1602,00;0,00;23080,00
900420122;VIRGIN;07/08/2020;19:20;0,00;0,00;1606,00;0,00;20829,00
900420122;VIRGIN;08/08/2020;19:30;0,00;0,00;1545,00;0,00;21310,00
900420122;VIRGIN;09/08/2020;19:10;0,00;0,00;1308,00;0,00;19437,00
900420122;VIRGIN;10/08/2020;12:40;0,00;0,00;1490,00;0,00;21375,00
900420122;VIRGIN;11/08/2020;13:10;0,00;0,00;1498,00;0,00;22119,00
900420122;VIRGIN;12/08/2020;13:15;0,00;0,00;1548,00;0,00;22269,00
900420122;VIRGIN;13/08/2020;12:40;0,00;0,00;1539,00;0,00;22242,00
900420122;VIRGIN;14/08/2020;13:20;0,00;0,00;1622,00;0,00;22682,00
900420122;VIRGIN;15/08/2020;19:00;0,00;0,00;1623,00;0,00;21550,00
900420122;VIRGIN;16/08/2020;19:20;0,00;0,00;1337,00;0,00;19574,00
900420122;VIRGIN;17/08/2020;19:10;0,00;0,00;1313,00;0,00;18144,00
900420122;VIRGIN;18/08/2020;12:40;0,00;0,00;1411,00;0,00;20468,00
900420122;VIRGIN;19/08/2020;13:20;0,00;0,00;1506,00;0,00;20694,00
900420122;VIRGIN;20/08/2020;12:50;0,00;0,00;1465,00;0,00;20605,00
900420122;VIRGIN;21/08/2020;13:30;0,00;0,00;1432,00;0,00;21419,00
900420122;VIRGIN;22/08/2020;19:00;0,00;0,00;1502,00;0,00;20573,00
900420122;VIRGIN;23/08/2020;10:10;0,00;0,00;1353,00;0,00;18669,00
900420122;VIRGIN;24/08/2020;12:40;0,00;0,00;1395,00;0,00;19791,00
900420122;VIRGIN;25/08/2020;13:00;0,00;0,00;1362,00;0,00;19863,00
900420122;VIRGIN;26/08/2020;12:50;0,00;0,00;1437,00;0,00;20352,00
900420122;VIRGIN;27/08/2020;13:00;0,00;0,00;1423,00;0,00;20431,00
900420122;VIRGIN;28/08/2020;13:10;0,00;0,00;2080,00;0,00;21028,00
900420122;VIRGIN;29/08/2020;19:20;0,00;0,00;1434,00;0,00;20703,00
900420122;VIRGIN;30/08/2020;19:20;0,00;0,00;1355,00;0,00;18286,00
900420122;VIRGIN;31/08/2020;13:00;0,00;0,00;1360,00;0,00;19569,00
900420122;VIRGIN;01/09/2020;13:00;0,00;0,00;1427,00;0,00;20133,00
900420122;VIRGIN;02/09/2020;13:00;0,00;0,00;1411,00;0,00;20639,00
900420122;VIRGIN;03/09/2020;12:40;0,00;0,00;1376,00;0,00;20847,00
900420122;VIRGIN;04/09/2020;13:00;0,00;0,00;1574,00;0,00;21398,00
900420122;VIRGIN;05/09/2020;13:00;0,00;0,00;1368,00;0,00;21032,00
900420122;VIRGIN;06/09/2020;12:20;0,00;0,00;1245,00;0,00;18785,00
900420122;VIRGIN;07/09/2020;13:00;0,00;0,00;1403,00;0,00;19822,00
900420122;VIRGIN;08/09/2020;13:20;0,00;0,00;1388,00;0,00;19771,00
900420122;VIRGIN;09/09/2020;13:20;0,00;0,00;1435,00;0,00;20769,00
900420122;VIRGIN;10/09/2020;13:00;0,00;0,00;1495,00;0,00;21062,00
900420122;VIRGIN;11/09/2020;13:20;0,00;0,00;1576,00;0,00;21061,00
900420122;VIRGIN;12/09/2020;13:20;0,00;0,00;1378,00;0,00;20752,00
900420122;VIRGIN;13/09/2020;14:40;0,00;0,00;1197,00;0,00;18323,00
900420122;VIRGIN;14/09/2020;12:40;0,00;0,00;1405,00;0,00;19390,00
900420122;VIRGIN;15/09/2020;12:40;0,00;0,00;1401,00;0,00;19544,00
900420122;VIRGIN;16/09/2020;12:40;0,00;0,00;1403,00;0,00;20021,00
900420122;VIRGIN;17/09/2020;13:00;0,00;0,00;1398,00;0,00;20161,00
900420122;VIRGIN;18/09/2020;13:00;0,00;0,00;1603,00;0,00;21099,00
900420122;VIRGIN;19/09/2020;14:20;0,00;0,00;1485,00;0,00;21118,00
900420122;VIRGIN;20/09/2020;17:20;0,00;0,00;1250,00;0,00;18215,00
900420122;VIRGIN;21/09/2020;13:20;0,00;0,00;1326,00;0,00;18847,00
900420122;VIRGIN;22/09/2020;13:00;0,00;0,00;1381,00;0,00;19528,00
900420122;VIRGIN;23/09/2020;12:40;0,00;0,00;1387,00;0,00;19675,00
900420122;VIRGIN;24/09/2020;12:40;0,00;0,00;1433,00;0,00;19889,00
900420122;VIRGIN;25/09/2020;17:00;0,00;0,00;1640,00;0,00;20824,00
900420122;VIRGIN;26/09/2020;16:00;0,00;0,00;1381,00;0,00;20545,00
900420122;VIRGIN;27/09/2020;17:20;0,00;0,00;1333,00;0,00;18162,00
900420122;VIRGIN;28/09/2020;13:20;0,00;0,00;1392,00;0,00;18914,00
900420122;VIRGIN;29/09/2020;12:40;0,00;0,00;1426,00;0,00;19170,00
900420122;VIRGIN;30/09/2020;13:20;0,00;0,00;1374,00;0,00;19543,00
900420122;VIRGIN;01/10/2020;13:20;0,00;0,00;1427,00;0,00;20025,00
900420122;VIRGIN;02/10/2020;13:40;0,00;0,00;1581,00;0,00;21272,00
900420122;VIRGIN;03/10/2020;13:00;0,00;0,00;1690,00;0,00;21447,00
900420122;VIRGIN;04/10/2020;17:20;0,00;0,00;1301,00;0,00;19012,00
900420122;VIRGIN;05/10/2020;13:20;0,00;0,00;1455,00;0,00;19983,00
900420122;VIRGIN;06/10/2020;13:00;0,00;0,00;1488,00;0,00;20457,00
900420122;VIRGIN;07/10/2020;13:20;0,00;0,00;1431,00;0,00;20559,00
900420122;VIRGIN;08/10/2020;13:00;0,00;0,00;1462,00;0,00;20608,00
900420122;VIRGIN;09/10/2020;18:00;0,00;0,00;1560,00;0,00;21498,00
900420122;VIRGIN;10/10/2020;15:20;0,00;0,00;1546,00;0,00;21261,00
900420122;VIRGIN;11/10/2020;17:20;0,00;0,00;1315,00;0,00;19586,00
900420122;VIRGIN;12/10/2020;17:40;0,00;0,00;1234,00;0,00;18089,00
900420122;VIRGIN;13/10/2020;13:00;0,00;0,00;1589,00;0,00;19658,00
900420122;VIRGIN;14/10/2020;13:20;0,00;0,00;1435,00;0,00;19924,00
900420122;VIRGIN;15/10/2020;13:20;0,00;0,00;1494,00;0,00;20324,00
900420122;VIRGIN;16/10/2020;13:20;0,00;0,00;1633,00;0,00;21462,00
900420122;VIRGIN;17/10/2020;14:20;0,00;0,00;1381,00;0,00;21234,00
900420122;VIRGIN;18/10/2020;14:40;0,00;0,00;1294,00;0,00;19758,00
900420122;VIRGIN;19/10/2020;13:40;0,00;0,00;1425,00;0,00;19631,00
900420122;VIRGIN;20/10/2020;13:20;0,00;0,00;1444,00;0,00;20116,00
900420122;VIRGIN;21/10/2020;13:40;0,00;0,00;1453,00;0,00;20392,00
900420122;VIRGIN;22/10/2020;13:20;0,00;0,00;1454,00;0,00;20532,00
900420122;VIRGIN;23/10/2020;13:20;0,00;0,00;1623,00;0,00;21246,00
900420122;VIRGIN;24/10/2020;14:10;0,00;0,00;1401,00;0,00;20985,00
900420122;VIRGIN;25/10/2020;16:00;0,00;0,00;1246,00;0,00;18255,00
900420122;VIRGIN;26/10/2020;13:20;0,00;0,00;1560,00;0,00;21466,00
900420122;VIRGIN;27/10/2020;13:00;0,00;0,00;1509,00;0,00;19760,00
900420122;VIRGIN;28/10/2020;13:00;0,00;0,00;1423,00;0,00;20029,00
900420122;VIRGIN;29/10/2020;13:00;0,00;0,00;1495,00;0,00;20237,00
900420122;VIRGIN;30/10/2020;13:00;0,00;0,00;1672,00;0,00;21144,00
900420122;VIRGIN;31/10/2020;18:30;0,00;0,00;1523,00;0,00;21440,00
900420122;VIRGIN;01/11/2020;17:50;0,00;0,00;1286,00;0,00;18649,00
900420122;VIRGIN;02/11/2020;18:30;0,00;0,00;1256,00;0,00;17227,00
900420122;VIRGIN;03/11/2020;13:30;0,00;0,00;1430,00;0,00;19549,00
900420122;VIRGIN;04/11/2020;13:00;0,00;0,00;1647,00;0,00;19923,00
900420122;VIRGIN;05/11/2020;13:40;0,00;0,00;1497,00;0,00;20292,00
900420122;VIRGIN;06/11/2020;17:50;0,00;0,00;1696,00;0,00;21351,00
900420122;VIRGIN;07/11/2020;18:10;0,00;0,00;1635,00;0,00;21499,00
900420122;VIRGIN;08/11/2020;18:20;0,00;0,00;1572,00;0,00;18750,00
900420122;VIRGIN;09/11/2020;13:40;0,00;0,00;1504,00;0,00;19428,00
900420122;VIRGIN;10/11/2020;13:30;0,00;0,00;1542,00;0,00;20051,00
900420122;VIRGIN;11/11/2020;13:50;0,00;0,00;1534,00;0,00;20127,00
900420122;VIRGIN;12/11/2020;13:40;0,00;0,00;1519,00;0,00;20438,00
900420122;VIRGIN;13/11/2020;13:50;0,00;0,00;1695,00;0,00;21329,00
900420122;VIRGIN;14/11/2020;14:40;0,00;0,00;1509,00;0,00;21389,00
900420122;VIRGIN;15/11/2020;18:20;0,00;0,00;1432,00;0,00;19690,00
900420122;VIRGIN;16/11/2020;19:30;0,00;0,00;1616,00;0,00;17648,00
900420122;VIRGIN;17/11/2020;13:00;0,00;0,00;1485,00;0,00;19734,00
900420122;VIRGIN;18/11/2020;12:40;0,00;0,00;1444,00;0,00;20105,00
900420122;VIRGIN;19/11/2020;12:50;0,00;0,00;1495,00;0,00;20463,00
900420122;VIRGIN;20/11/2020;13:00;0,00;0,00;1732,00;0,00;21403,00
900420122;VIRGIN;21/11/2020;19:00;0,00;0,00;1444,00;0,00;21481,00
900420122;VIRGIN;22/11/2020;19:00;0,00;0,00;1506,00;0,00;18836,00
900420122;VIRGIN;23/11/2020;13:00;0,00;0,00;1552,00;0,00;19613,00
900420122;VIRGIN;24/11/2020;13:25;0,00;0,00;1463,00;0,00;20118,00
900420122;VIRGIN;25/11/2020;12:40;0,00;0,00;1522,00;0,00;20517,00
900420122;VIRGIN;26/11/2020;13:00;0,00;0,00;1520,00;0,00;20750,00
900420122;VIRGIN;27/11/2020;13:05;0,00;0,00;1658,00;0,00;22254,00
900420122;VIRGIN;28/11/2020;14:10;0,00;0,00;1596,00;0,00;21981,00
900420122;VIRGIN;29/11/2020;19:00;0,00;0,00;1462,00;0,00;19547,00
900420122;VIRGIN;30/11/2020;13:20;0,00;0,00;1516,00;0,00;20352,00
900420122;VIRGIN;01/12/2020;12:40;0,00;0,00;1607,00;0,00;21692,00
900420122;VIRGIN;02/12/2020;12:40;0,00;0,00;1574,00;0,00;21323,00
900420122;VIRGIN;03/12/2020;12:50;0,00;0,00;1604,00;0,00;21611,00
