"","Proveedor","TrafDate","RushHour","TrafIntNal","TrafNAPCo","TrafAcuer","TrafLocal","TrafTotal"
"4058","TIGO","2020-10-05","20:00",0,0,40129,0,631677
"4059","TIGO","2020-10-06","20:00",0,0,41021,0,641359
"4060","TIGO","2020-10-07","20:00",0,0,42218,0,647299
"4061","TIGO","2020-10-08","20:00",0,0,41667,0,646548
"4062","TIGO","2020-10-09","19:00",0,0,42477,0,662564
"4063","TIGO","2020-10-10","20:00",0,0,43423,0,674711
"4064","TIGO","2020-10-11","20:00",0,0,43148,0,672646
"4065","TIGO","2020-10-12","20:00",0,0,41276,0,640029
"4066","TIGO","2020-10-13","20:00",0,0,39296,0,641192
"4067","TIGO","2020-10-14","19:00",0,0,40473,0,639346
"4068","TIGO","2020-10-15","19:00",0,0,41385,0,650901
"4069","TIGO","2020-10-16","19:00",0,0,42213,0,674112
"4070","TIGO","2020-10-17","20:00",0,0,41740,0,676677
"4071","TIGO","2020-10-18","19:00",0,0,41445,0,645457
"4072","TIGO","2020-10-19","20:00",0,0,40464,0,637829
"4073","TIGO","2020-10-20","20:00",0,0,41290,0,653625
"4074","TIGO","2020-10-21","20:00",0,0,41981,0,664339
"4075","TIGO","2020-10-22","19:00",0,0,42259,0,674437
"4076","TIGO","2020-10-23","13:00",0,0,39128,0,654812
"4077","TIGO","2020-10-24","20:00",0,0,42867,0,686882
"4078","TIGO","2020-10-25","19:00",0,0,40833,0,651532
"4079","TIGO","2020-10-26","20:00",0,0,41141,0,648192
"4080","TIGO","2020-10-27","20:00",0,0,41524,0,660311
"4081","TIGO","2020-10-28","19:00",0,0,42723,0,673679
"4082","TIGO","2020-10-29","20:00",0,0,43255,0,680704
"4083","TIGO","2020-10-30","20:00",0,0,42959,0,687658
"4084","TIGO","2020-10-31","20:00",0,0,45305,0,712157
"4085","TIGO","2020-11-01","20:00",0,0,43415,0,689382
"4086","TIGO","2020-11-02","20:00",0,0,42120,0,633951
"4087","TIGO","2020-11-03","20:00",0,0,41493,0,657924
"4088","TIGO","2020-11-04","20:00",0,0,42812,0,643650
"4089","TIGO","2020-11-05","20:00",0,0,43607,0,678996
"4090","TIGO","2020-11-06","19:00",0,0,42809,0,684054
"4091","TIGO","2020-11-07","20:00",0,0,44210,0,701001
"4092","TIGO","2020-11-08","19:00",0,0,43434,0,692714
"4093","TIGO","2020-11-09","19:00",0,0,43301,0,680955
"4094","TIGO","2020-11-10","19:00",0,0,44844,0,712519
"4095","TIGO","2020-11-11","20:00",0,0,46485,0,741906
"4096","TIGO","2020-11-12","20:00",0,0,46890,0,761460
"4097","TIGO","2020-11-13","20:00",0,0,49146,0,794167
"4098","TIGO","2020-11-14","20:00",0,0,50606,0,818752
"4099","TIGO","2020-11-15","19:00",0,0,51992,0,815178
"4100","TIGO","2020-11-16","20:00",0,0,50600,0,780608
"4101","TIGO","2020-11-17","20:00",0,0,50233,0,800278
"4102","TIGO","2020-11-18","20:00",0,0,51887,0,814952
"4103","TIGO","2020-11-19","20:00",0,0,52643,0,826026
"4104","TIGO","2020-11-20","20:00",0,0,53318,0,849507
"4105","TIGO","2020-11-21","20:00",0,0,54955,0,862994
"4106","TIGO","2020-11-22","19:00",0,0,53279,0,856294
"4107","TIGO","2020-11-23","20:00",0,0,51845,0,827428
"4108","TIGO","2020-11-24","20:00",0,0,53909,0,845487
"4109","TIGO","2020-11-25","20:00",0,0,53866,0,852415
"4110","TIGO","2020-11-26","20:00",0,0,55271,0,864021
"4111","TIGO","2020-11-27","20:00",0,0,54627,0,874681
"4112","TIGO","2020-11-28","20:00",0,0,56433,0,883945
"4113","TIGO","2020-11-29","20:00",0,0,54767,0,869885
"4114","TIGO","2020-11-30","20:00",0,0,53703,0,849846
"4115","TIGO","2020-12-01","20:00",0,0,56486,0,899424
"4116","TIGO","2020-12-02","20:00",0,0,56153,0,894170
"4117","TIGO","2020-12-03","19:00",0,0,57516,0,897237
"4118","TIGO","2020-12-04","20:00",0,0,56437,0,909516
"4119","TIGO","2020-12-05","20:00",0,0,56970,0,920739
"4120","TIGO","2020-12-06","20:00",0,0,59640,0,915784
"4121","TIGO","2020-12-07","21:00",0,0,56432,0,914769
"4122","TIGO","2020-12-08","20:00",0,0,58394,0,939740
"4123","TIGO","2020-12-09","20:00",0,0,60775,0,915789
"4124","TIGO","2020-12-10","20:00",0,0,58713,0,923175
"4125","TIGO","2020-12-11","20:00",0,0,59186,0,941403
"4126","TIGO","2020-12-12","20:00",0,0,61223,0,964173
"4127","TIGO","2020-12-13","20:00",0,0,63691,0,957254
"4128","TIGO","2020-12-14","20:00",0,0,58933,0,919168
"4129","TIGO","2020-12-15","20:00",0,0,59835,0,944205
"4130","TIGO","2020-12-16","20:00",0,0,62840,0,953903
"4131","TIGO","2020-12-17","20:00",0,0,60933,0,960838
"4132","TIGO","2020-12-18","20:00",0,0,60708,0,974156
"4133","TIGO","2020-12-19","20:00",0,0,60870,0,977130
"4134","TIGO","2020-12-20","19:00",0,0,62642,0,979345
"4135","TIGO","2020-12-21","20:00",0,0,60109,0,958788
"4136","TIGO","2020-12-22","20:00",0,0,60329,0,961938
"4137","TIGO","2020-12-23","20:00",0,0,58851,0,952713
"4138","TIGO","2020-12-24","22:00",0,0,55780,0,953864
"4139","TIGO","2020-12-25","20:00",0,0,62075,0,1031522
"4140","TIGO","2020-12-26","20:00",0,0,64962,0,1002250
"4141","TIGO","2020-12-27","19:00",0,0,67888,0,1019979
"4142","TIGO","2020-12-28","21:00",0,0,60844,0,955119
"4143","TIGO","2020-12-29","20:00",0,0,61812,0,966226
"4144","TIGO","2020-12-30","21:00",0,0,60478,0,970921
"4145","TIGO","2020-12-31","23:00",0,0,60680,0,978516
"4146","TIGO","2021-01-01","20:00",0,0,62492,0,1071941
"4147","TIGO","2021-01-02","20:00",0,0,65743,0,1006238
"4148","TIGO","2021-01-03","20:00",0,0,63446,0,1001484
"4149","TIGO","2021-01-04","21:00",0,0,61574,0,963030
"4150","TIGO","2021-01-05","20:00",0,0,62563,0,965918
"4151","TIGO","2021-01-06","20:00",0,0,62703,0,983607
"4152","TIGO","2021-01-07","20:00",0,0,62155,0,974967
"4153","TIGO","2021-01-08","20:00",0,0,64558,0,1001250
"4154","TIGO","2021-01-09","20:00",0,0,65867,0,1023728
"4155","TIGO","2021-01-10","20:00",0,0,64545,0,1021507
"4156","TIGO","2021-01-11","20:00",0,0,65045,0,991300
"4157","TIGO","2021-01-12","20:00",0,0,62261,0,978603
"4158","TIGO","2021-01-13","20:00",0,0,64564,0,1001453
"4159","TIGO","2021-01-14","20:00",0,0,64452,0,1012020
"4160","TIGO","2021-01-15","21:00",0,0,63203,0,1013796
"4161","TIGO","2021-01-16","21:00",0,0,64533,0,1021835
"4162","TIGO","2021-01-17","20:00",0,0,63974,0,1023948
"4163","TIGO","2021-01-18","20:00",0,0,63880,0,999187
"4164","TIGO","2021-01-19","21:00",0,0,64293,0,1018684
"4165","TIGO","2021-01-20","20:00",0,0,65244,0,1031881
"4166","TIGO","2021-01-21","20:00",0,0,65630,0,1032371
"4167","TIGO","2021-01-22","20:00",0,0,66396,0,1053708
"4168","TIGO","2021-01-23","21:00",0,0,65474,0,1035568
"4169","TIGO","2021-01-24","20:00",0,0,65580,0,1018970
"4170","TIGO","2021-01-25","21:00",0,0,64145,0,1014100
"4171","TIGO","2021-01-26","21:00",0,0,65550,0,1038645
"4172","TIGO","2021-01-27","20:00",0,0,65876,0,1044237
"4173","TIGO","2021-01-28","20:00",0,0,65959,0,1047468
"4174","TIGO","2021-01-29","20:00",0,0,66522,0,1057169
"4175","TIGO","2021-01-30","21:00",0,0,68045,0,1072777
"4176","TIGO","2021-01-31","20:00",0,0,66327,0,1053871
"4177","TIGO","2021-02-01","20:00",0,0,65758,0,1047675
"4178","TIGO","2021-02-02","20:00",0,0,67172,0,1070093
"4179","TIGO","2021-02-03","21:00",0,0,67827,0,1073281
"4180","TIGO","2021-02-04","21:00",0,0,69362,0,1102463
"4181","TIGO","2021-02-05","20:00",0,0,69521,0,1110979
"4182","TIGO","2021-02-06","21:00",0,0,68252,0,1105517
"4183","TIGO","2021-02-07","20:00",0,0,68413,0,1098323
"4184","TIGO","2021-02-08","21:00",0,0,68981,0,1076734
"4185","TIGO","2021-02-09","21:00",0,0,69786,0,1097342
"4186","TIGO","2021-02-10","21:00",0,0,70305,0,1107880
"4187","TIGO","2021-02-11","21:00",0,0,71929,0,1125891
"4188","TIGO","2021-02-12","20:00",0,0,72062,0,1144699
"4189","TIGO","2021-02-13","21:00",0,0,71606,0,1140945
"4190","TIGO","2021-02-14","20:00",0,0,71390,0,1135874
"4191","TIGO","2021-02-15","21:00",0,0,69405,0,1094393
"4192","TIGO","2021-02-16","21:00",0,0,71866,0,1122361
"4193","TIGO","2021-02-17","20:00",0,0,73239,0,1130647
"4194","TIGO","2021-02-18","20:00",0,0,72668,0,1141217
"4195","TIGO","2021-02-19","20:00",0,0,72345,0,1152642
"4196","TIGO","2021-02-20","21:00",0,0,72696,0,1164677
"4197","TIGO","2021-02-21","21:00",0,0,74001,0,1139270
"4198","TIGO","2021-02-22","21:00",0,0,71617,0,1116692
"4199","TIGO","2021-02-23","21:00",0,0,72668,0,1135650
"4200","TIGO","2021-02-24","21:00",0,0,73664,0,1171418
"4201","TIGO","2021-02-25","20:00",0,0,76325,0,1201352
"4202","TIGO","2021-02-26","20:00",0,0,74773,0,1252101
"4203","TIGO","2021-02-27","21:00",0,0,72259,0,1146953
"4204","TIGO","2021-02-28","20:00",0,0,72536,0,1155936
"4205","TIGO","2021-03-01","21:00",0,0,73139,0,1137177
"4206","TIGO","2021-03-02","20:00",0,0,73483,0,1146255
"4207","TIGO","2021-03-03","20:00",0,0,73352,0,1153350
"4208","TIGO","2021-03-04","20:00",0,0,73752,0,1169783
"4209","TIGO","2021-03-05","21:00",0,0,75376,0,1193600
"4210","TIGO","2021-03-06","21:00",0,0,74620,0,1199833
"4211","TIGO","2021-03-07","20:00",0,0,74330,0,1190134
"4212","TIGO","2021-03-08","20:00",0,0,74548,0,1183231
"4213","TIGO","2021-03-09","20:00",0,0,73696,0,1187240
"4214","TIGO","2021-03-10","20:00",0,0,76204,0,1213720
"4215","TIGO","2021-03-11","20:00",0,0,77503,0,1208130
"4216","TIGO","2021-03-12","20:00",0,0,74982,0,1214086
"4217","TIGO","2021-03-13","20:00",0,0,73793,0,1196018
"4218","TIGO","2021-03-14","20:00",0,0,76314,0,1183110
"4219","TIGO","2021-03-15","19:00",0,0,71347,0,1158060
"4220","TIGO","2021-03-16","20:00",0,0,72173,0,1172951
"4221","TIGO","2021-03-17","20:00",0,0,73917,0,1190662
"4222","TIGO","2021-03-18","20:00",0,0,75381,0,1200845
"4223","TIGO","2021-03-19","21:00",0,0,73626,0,1200272
"4224","TIGO","2021-03-20","21:00",0,0,76345,0,1223037
"4225","TIGO","2021-03-21","20:00",0,0,78806,0,1244876
"4226","TIGO","2021-03-22","20:00",0,0,76693,0,1190793
"4227","TIGO","2021-03-23","21:00",0,0,73392,0,1184459
"4228","TIGO","2021-03-24","20:00",0,0,75414,0,1209155
"4229","TIGO","2021-03-25","21:00",0,0,74623,0,1198015
"4230","TIGO","2021-03-26","20:00",0,0,75366,0,1215460
"4231","TIGO","2021-03-27","20:00",0,0,78112,0,1237120
"4232","TIGO","2021-03-28","20:00",0,0,76333,0,1220107
"4233","TIGO","2021-03-29","21:00",0,0,76774,0,1204888
"4234","TIGO","2021-03-30","21:00",0,0,77507,0,1219937
"4235","TIGO","2021-03-31","21:00",0,0,75676,0,1224662
"4236","TIGO","2021-04-01","20:00",0,0,77837,0,1226298
"4237","TIGO","2021-04-02","20:00",0,0,79626,0,1252766
"4238","TIGO","2021-04-03","20:00",0,0,79258,0,1242067
"4239","TIGO","2021-04-04","20:00",0,0,77522,0,1225352
"4240","TIGO","2021-04-05","21:00",0,0,76655,0,1188693
"4241","TIGO","2021-04-06","20:00",0,0,76882,0,1222534
"4242","TIGO","2021-04-07","20:00",0,0,79583,0,1248073
"4243","TIGO","2021-04-08","20:00",0,0,79977,0,1256410
"4244","TIGO","2021-04-09","20:00",0,0,80154,0,1287305
"4245","TIGO","2021-04-10","20:00",0,0,83185,0,1307087
"4246","TIGO","2021-04-11","20:00",0,0,81969,0,1281104
"4247","TIGO","2021-04-12","21:00",0,0,78765,0,1241242
"4248","TIGO","2021-04-13","20:00",0,0,78753,0,1269501
"4249","TIGO","2021-04-14","20:00",0,0,81885,0,1309991
"4250","TIGO","2021-04-15","20:00",0,0,82990,0,1312161
"4251","TIGO","2021-04-16","21:00",0,0,82525,0,1324306
"4252","TIGO","2021-04-17","20:00",0,0,83270,0,1348070
"4253","TIGO","2021-04-18","20:00",0,0,83549,0,1347828
"4254","TIGO","2021-04-19","21:00",0,0,82155,0,1287899
"4255","TIGO","2021-04-20","21:00",0,0,82567,0,1325480
"4256","TIGO","2021-04-21","21:00",0,0,84947,0,1342949
"4257","TIGO","2021-04-22","20:00",0,0,87739,0,1384244
"4258","TIGO","2021-04-23","21:00",0,0,85786,0,1399952
"4259","TIGO","2021-04-24","20:00",0,0,86099,0,1411417
"4260","TIGO","2021-04-25","20:00",0,0,89893,0,1412145
"4261","TIGO","2021-04-26","20:00",0,0,85308,0,1356301
"4262","TIGO","2021-04-27","20:00",0,0,86844,0,1399174
"4263","TIGO","2021-04-28","20:00",0,0,94017,0,1492701
"4264","TIGO","2021-04-29","20:00",0,0,90277,0,1443048
"4265","TIGO","2021-04-30","20:00",0,0,88641,0,1437482
"4266","TIGO","2021-05-01","19:00",0,0,92484,0,1470835
"4267","TIGO","2021-05-02","20:00",0,0,89605,0,1439858
"4268","TIGO","2021-05-03","20:00",0,0,89340,0,1407964
"4269","TIGO","2021-05-04","21:00",0,0,92076,0,1458474
"4270","TIGO","2021-05-05","20:00",0,0,93337,0,1483982
"4271","TIGO","2021-05-06","20:00",0,0,91780,0,1461161
"4272","TIGO","2021-05-07","21:00",0,0,90120,0,1449442
"4273","TIGO","2021-05-08","20:00",0,0,89207,0,1457473
"4274","TIGO","2021-05-09","20:00",0,0,88184,0,1451188
"4275","TIGO","2021-05-10","21:00",0,0,87441,0,1400041
"4276","TIGO","2021-05-11","21:00",0,0,89301,0,1433064
"4277","TIGO","2021-05-12","20:00",0,0,94281,0,1483315
"4278","TIGO","2021-05-13","20:00",0,0,93300,0,1494917
"4279","TIGO","2021-05-14","20:00",0,0,90823,0,1429493
"4280","TIGO","2021-05-15","20:00",0,0,90003,0,1494752
"4281","TIGO","2021-05-16","20:00",0,0,92147,0,1503823
"4282","TIGO","2021-05-17","20:00",0,0,94336,0,1466303
"4283","TIGO","2021-05-18","20:00",0,0,90299,0,1452920
"4284","TIGO","2021-05-19","20:00",0,0,91431,0,1487011
"4285","TIGO","2021-05-20","20:00",0,0,91144,0,1511616
"4286","TIGO","2021-05-21","20:00",0,0,91270,0,1504970
"4287","TIGO","2021-05-22","20:00",0,0,92051,0,1522451
"4288","TIGO","2021-05-23","20:00",0,0,93156,0,1511044
"4289","TIGO","2021-05-24","20:00",0,0,91957,0,1507099
"4290","TIGO","2021-05-25","20:00",0,0,92526,0,1504929
"4291","TIGO","2021-05-26","21:00",0,0,91484,0,1515441
"4292","TIGO","2021-05-27","20:00",0,0,93782,0,1520798
"4293","TIGO","2021-05-28","20:00",0,0,95632,0,1560912
"4294","TIGO","2021-05-29","20:00",0,0,94686,0,1574962
"4295","TIGO","2021-05-30","20:00",0,0,93253,0,1535140
"4296","TIGO","2021-05-31","20:00",0,0,91348,0,1477974
"4297","TIGO","2021-06-01","20:00",0,0,92227,0,1492940
"4298","TIGO","2021-06-02","20:00",0,0,94095,0,1510416
"4299","TIGO","2021-06-03","20:00",0,0,93805,0,1519462
"4300","TIGO","2021-06-04","20:00",0,0,95852,0,1549125
"4301","TIGO","2021-06-05","20:00",0,0,92085,0,1550920
"4302","TIGO","2021-06-06","20:00",0,0,95949,0,1575332
"4303","TIGO","2021-06-07","20:00",0,0,98211,0,1535930
"4304","TIGO","2021-06-08","20:00",0,0,95967,0,1567615
"4305","TIGO","2021-06-09","19:00",0,0,95681,0,1554947
"4306","TIGO","2021-06-10","20:00",0,0,93578,0,1542870
"4307","TIGO","2021-06-11","20:00",0,0,96377,0,1587358
"4308","TIGO","2021-06-12","20:00",0,0,94424,0,1592735
"4309","TIGO","2021-06-13","20:00",0,0,100412,0,1627101
"4310","TIGO","2021-06-14","20:00",0,0,100480,0,1574579
"4311","TIGO","2021-06-15","21:00",0,0,94533,0,1543227
"4312","TIGO","2021-06-16","21:00",0,0,93304,0,1513440
"4313","TIGO","2021-06-17","20:00",0,0,99087,0,1600291
"4314","TIGO","2021-06-18","20:00",0,0,99570,0,1598151
"4315","TIGO","2021-06-19","21:00",0,0,94199,0,1595311
"4316","TIGO","2021-06-20","16:00",0,0,98632,0,1621822
"4317","TIGO","2021-06-21","20:00",0,0,98776,0,1559508
"4318","TIGO","2021-06-22","21:00",0,0,97970,0,1604512
"4319","TIGO","2021-06-23","21:00",0,0,101088,0,1650605
"4320","TIGO","2021-06-24","20:00",0,0,101992,0,1640304
"4321","TIGO","2021-06-25","20:00",0,0,100038,0,1637334
"4322","TIGO","2021-06-26","20:00",0,0,97313,0,1641120
"4323","TIGO","2021-06-27","20:00",0,0,98509,0,1639763
"4324","TIGO","2021-06-28","20:00",0,0,101713,0,1639570
"4325","TIGO","2021-06-29","21:00",0,0,98319,0,1620121
"4326","TIGO","2021-06-30","21:00",0,0,99215,0,1618408
"4327","TIGO","2021-07-01","21:00",0,0,100494,0,1638348
"4328","TIGO","2021-07-02","20:00",0,0,102893,0,1685405
"4329","TIGO","2021-07-03","21:00",0,0,103914,0,1698200
"4330","TIGO","2021-07-04","20:00",0,0,102948,0,1676892
"4331","TIGO","2021-07-05","20:00",0,0,102727,0,1644192
"4332","TIGO","2021-07-06","20:00",0,0,101078,0,1665538
"4333","TIGO","2021-07-07","21:00",0,0,101257,0,1670376
"4334","TIGO","2021-07-08","20:00",0,0,101985,0,1673915
"4335","TIGO","2021-07-09","20:00",0,0,108563,0,1684262
"4336","TIGO","2021-07-10","20:00",0,0,104098,0,1698371
"4337","TIGO","2021-07-11","16:00",0,0,101538,0,1686271
"4338","TIGO","2021-07-12","21:00",0,0,104557,0,1652508
"4339","TIGO","2021-07-13","20:00",0,0,104000,0,1686103
"4340","UNE","2020-03-30","21:51",265500,52650,321300,918000,25009920
"4341","UNE","2020-03-31","18:51",268650,56250,328500,931500,23043956
"4342","UNE","2020-04-01","21:50",208790,38557,264102,814047,24114664
"4343","UNE","2020-04-02","20:59",200447,39178,264407,822605,25231600
"4344","UNE","2020-04-03","20:58",188273,39284,255352,891928,26143054
"4345","UNE","2020-04-04","21:58",181383,38664,250648,920671,26716832
"4346","UNE","2020-04-05","21:58",176874,37495,253949,920591,26429308
"4347","UNE","2020-04-06","22:02",172901,37552,225780,832846,23374858
"4348","UNE","2020-04-07","21:05",182939,38984,247680,827675,23619648
"4349","UNE","2020-04-08","21:12",204158,35182,255514,823176,24168922
"4350","UNE","2020-04-09","21:07",188746,34407,262157,877748,25186476
"4351","UNE","2020-04-10","21:59",182200,33896,247838,902439,26209932
"4352","UNE","2020-04-11","22:04",183957,34376,248534,871014,26018272
"4353","UNE","2020-04-12","21:55",183569,33960,242623,889152,25965588
"4354","UNE","2020-04-13","21:03",186304,35191,255595,817430,24803244
"4355","UNE","2020-04-14","19:02",194982,40458,271048,778449,23088052
"4356","UNE","2020-04-15","19:11",201612,39778,270214,767955,25576728
"4357","UNE","2020-04-16","20:13",199044,42365,262684,765199,24944572
"4358","UNE","2020-04-17","21:11",206960,40330,252676,785179,24486764
"4359","UNE","2020-04-18","21:14",198719,30226,263787,866108,26417820
"4360","UNE","2020-04-19","21:04",192160,39284,254224,852934,26079088
"4361","UNE","2020-04-20","21:59",184007,38465,232271,785731,23370774
"4362","UNE","2020-04-21","21:58",183666,38754,221314,805860,23826492
"4363","UNE","2020-04-22","19:50",196626,41515,239771,761897,23673264
"4364","UNE","2020-04-23","22:02",186959,36416,220007,818262,24171598
"4365","UNE","2020-04-24","21:59",187669,38963,220408,829863,24558240
"4366","UNE","2020-04-25","22:03",185860,37002,224669,882046,25610920
"4367","UNE","2020-04-26","21:07",182226,38523,226355,854271,25708556
"4368","UNE","2020-04-27","20:57",183897,39437,221394,760814,24123532
"4369","UNE","2020-04-28","21:59",164227,36077,214180,792924,24172402
"4370","UNE","2020-04-29","20:02",183897,39437,221394,760814,26175714
"4371","UNE","2020-04-30","22:29",164227,36077,214180,792924,23227190
"4372","UNE","2020-05-01","22:01",189498,27902,230144,854096,24684084
"4373","UNE","2020-05-02","21:55",170743,28418,231963,855435,24997012
"4374","UNE","2020-05-03","21:01",171061,25503,210060,854022,24746330
"4375","UNE","2020-05-04","20:55",226733,37613,226733,750337,23079510
"4376","UNE","2020-05-05","21:06",155389,38020,214675,775902,22828666
"4377","UNE","2020-05-06","20:55",160608,39646,225318,779869,19941830
"4378","UNE","2020-05-07","22:02",169925,40391,238004,730529,22456176
"4379","UNE","2020-05-08","21:06",169861,42434,234745,757070,22477140
"4380","UNE","2020-05-09","22:10",156710,38095,228807,828984,23783456
"4381","UNE","2020-05-10","21:05",162387,38448,228539,779933,23808756
"4382","UNE","2020-05-11","22:02",168323,40734,217467,715797,21210444
"4383","UNE","2020-05-12","20:48",162959,39429,208428,739870,21539184
"4384","UNE","2020-05-13","20:15",181969,45403,236441,722202,21982284
"4385","UNE","2020-05-14","21:55",211980,40193,269829,754900,23373352
"4386","UNE","2020-05-15","20:05",217418,39128,241301,739829,23852608
"4387","UNE","2020-05-16","20:07",192512,43292,234920,774530,24430180
"4388","UNE","2020-05-17","21:06",173900,35691,227428,817663,23242556
"4389","UNE","2020-05-18","21:07",170918,37176,234529,745326,22292166
"4390","UNE","2020-05-19","22:01",201450,37206,209654,758941,23304596
"4391","UNE","2020-05-20","21:03",192107,43933,242481,726486,24288740
"4392","UNE","2020-05-21","20:55",226896,41035,201703,712567,22587640
"4393","UNE","2020-05-22","22:01",217022,40093,209194,731006,21471262
"4394","UNE","2020-05-23","22:59",223658,40084,185957,784662,22894200
"4395","UNE","2020-05-24","21:07",180973,39385,207699,808346,24727220
"4396","UNE","2020-05-25","21:53",163496,38913,226782,806085,23277060
"4397","UNE","2020-05-26","21:54",181133,43833,232338,703639,22184716
"4398","UNE","2020-05-27","21:10",174084,46035,227937,720085,21739292
"4399","UNE","2020-05-28","22:13",175271,40236,239701,717417,22022960
"4400","UNE","2020-05-29","21:19",166052,40959,233717,704937,20197266
"4401","UNE","2020-05-30","21:06",157293,40509,239541,801576,22546704
"4402","UNE","2020-05-31","22:09",144465,39584,229116,798052,23164574
"4403","UNE","2020-06-01","20:38",166335,40729,234211,726935,22402332
"4404","UNE","2020-06-02","21:00",163607,42067,222819,735639,21580056
"4405","UNE","2020-06-03","20:39",174029,43431,241234,732951,22338400
"4406","UNE","2020-06-04","21:55",164199,43147,246263,712896,22594534
"4407","UNE","2020-06-05","21:55",175972,40870,215434,729555,21195070
"4408","UNE","2020-06-06","21:56",171018,39486,221104,778138,23851578
"4409","UNE","2020-06-07","20:34",151724,33617,227342,770270,23147840
"4410","UNE","2020-06-08","21:55",165594,41510,229715,725559,21825744
"4411","UNE","2020-06-09","20:28",172777,41001,239096,717639,21470518
"4412","UNE","2020-06-10","22:21",182459,37050,237730,696794,21050900
"4413","UNE","2020-06-11","21:58",183394,38426,253712,744804,22320092
"4414","UNE","2020-06-12","21:59",176119,42067,237978,749820,23004574
"4415","UNE","2020-06-13","22:27",156057,36758,233180,778162,22335180
"4416","UNE","2020-06-14","22:05",141348,39520,233994,783275,24425548
"4417","UNE","2020-06-15","20:42",150831,35855,246201,826013,23035636
"4418","UNE","2020-06-16","19:03",163106,40692,225086,717960,21869152
"4419","UNE","2020-06-17","22:14",180827,38163,237589,726866,21202956
"4420","UNE","2020-06-18","22:04",181374,42278,235616,738429,20582776
"4421","UNE","2020-06-19","22:16",164034,47253,241294,742959,20093534
"4422","UNE","2020-06-20","22:07",154080,36207,236378,791794,23000408
"4423","UNE","2020-06-21","21:52",139321,40150,230715,749154,22285148
"4424","UNE","2020-06-22","20:25",139989,38984,244495,836875,21794848
"4425","UNE","2020-06-23","21:56",154181,42900,236975,756375,21902770
"4426","UNE","2020-06-24","22:27",135096,40293,229072,719161,20175760
"4427","UNE","2020-06-25","20:44",133574,43165,241781,722626,21210702
"4428","UNE","2020-06-26","22:18",152990,35448,223887,719284,21071696
"4429","UNE","2020-06-27","22:05",126030,39053,249285,799537,21874720
"4430","UNE","2020-06-28","21:56",127971,38251,230526,844880,23253256
"4431","UNE","2020-06-29","20:19",170214,39294,272770,859935,25538606
"4432","UNE","2020-06-30","22:13",201709,46443,258027,758069,23968454
"4433","UNE","2020-07-01","20:12",192166,42038,268779,732010,23481644
"4434","UNE","2020-07-02","21:52",188251,40868,229281,732177,23697156
"4435","UNE","2020-07-03","22:21",187761,35381,220810,740802,22478184
"4436","UNE","2020-07-04","22:19",174964,34306,253676,857108,23742044
"4437","UNE","2020-07-05","21:58",163198,36611,250035,871832,24773254
"4438","UNE","2020-07-06","22:00",162337,42865,249161,810802,22844908
"4439","UNE","2020-07-07","20:27",204044,37457,265037,774964,23794888
"4440","UNE","2020-07-08","20:46",187781,41098,268004,770537,23143596
"4441","UNE","2020-07-09","21:57",165318,39209,256859,801294,23187676
"4442","UNE","2020-07-10","22:08",173079,41050,242284,800349,23497726
"4443","UNE","2020-07-11","21:52",172867,45811,266441,898057,23412760
"4444","UNE","2020-07-12","22:01",168920,36111,246661,887314,25575628
"4445","UNE","2020-07-13","20:24",191163,36473,248244,765992,22619672
"4446","UNE","2020-07-14","21:57",187072,38541,240601,831129,23732832
"4447","UNE","2020-07-15","22:04",176812,38268,255190,825250,24647798
"4448","UNE","2020-07-16","20:49",291508,39947,154912,774643,22650034
"4449","UNE","2020-07-17","22:01",175068,40549,263103,911234,25252450
"4450","UNE","2020-07-18","22:26",183841,38003,264563,964831,27145360
"4451","UNE","2020-07-19","22:19",177988,35514,262066,989670,28150784
"4452","UNE","2020-07-20","20:40",194732,40180,291554,977432,28151828
"4453","UNE","2020-07-21","20:54",191708,44057,276562,851771,25164932
"4454","UNE","2020-07-22","20:48",195497,44322,275598,843176,24651380
"4455","UNE","2020-07-23","22:24",177342,39232,245275,895450,25652760
"4456","UNE","2020-07-24","20:19",195788,44694,277909,932950,27911280
"4457","UNE","2020-07-25","20:19",197239,39615,279621,924634,27697564
"4458","UNE","2020-07-26","22:28",186234,35944,251662,923659,28234426
"4459","UNE","2020-07-27","22:01",176590,39840,250906,878775,24891526
"4460","UNE","2020-07-28","20:56",179648,45542,272478,851564,24773924
"4461","UNE","2020-07-29","22:20",179744,39996,251018,815548,23899390
"4462","UNE","2020-07-30","21:56",176180,38868,254194,836726,23627868
"4463","UNE","2020-07-31","22:13",190496,40256,254381,840938,25699572
"4464","UNE","2020-08-01","21:58",195184,40501,267719,895943,27712496
"4465","UNE","2020-08-02","20:46",180109,39965,273906,917881,27985672
"4466","UNE","2020-08-03","20:38",205701,44083,272694,776561,25039876
"4467","UNE","2020-08-04","22:02",206055,38193,250150,787640,25187692
"4468","UNE","2020-08-05","20:39",233167,39221,275009,763268,26014452
"4469","UNE","2020-08-06","20:20",212956,42422,277794,746026,26105224
"4470","UNE","2020-08-07","22:04",213886,36138,274070,923833,26977038
"4471","UNE","2020-08-08","21:59",199406,37190,266053,900999,26512688
"4472","UNE","2020-08-09","20:54",197081,41191,272406,889406,26793560
"4473","UNE","2020-08-10","21:59",187192,38486,256186,804381,23302094
"4474","UNE","2020-08-11","20:59",187266,47614,278980,823048,24276588
